GeneSymbol_Mouse,GeneSymbol_Human,Source,Daneman_Filter,In_Walchli_EC,In_Yang_EC,In_Winkler_EC,Human_BBB_Datasets_N,HumanEnsembl,MouseEnsembl,Mouse_OrthoType,Mouse_PercId,MacaqueEnsembl,Macaque_OrthoType,Macaque_PercId
Sycp3,SYCP3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000139351,ENSMUSG00000082639,ortholog_one2many,15.678,ENSMMUG00000063989,ortholog_one2one,98.7288
Sycp3,SYCP3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000139351,ENSMUSG00000101766,ortholog_one2many,25.8475,ENSMMUG00000063989,ortholog_one2one,98.7288
Sycp3,SYCP3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000139351,ENSMUSG00000100608,ortholog_one2many,24.5763,ENSMMUG00000063989,ortholog_one2one,98.7288
Sycp3,SYCP3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000139351,ENSMUSG00000100338,ortholog_one2many,25.4237,ENSMMUG00000063989,ortholog_one2one,98.7288
Sycp3,SYCP3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000139351,ENSMUSG00000095063,ortholog_one2many,15.678,ENSMMUG00000063989,ortholog_one2one,98.7288
Sycp3,SYCP3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000139351,ENSMUSG00000095546,ortholog_one2many,14.8305,ENSMMUG00000063989,ortholog_one2one,98.7288
Sycp3,SYCP3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000139351,ENSMUSG00000099856,ortholog_one2many,25.8475,ENSMMUG00000063989,ortholog_one2one,98.7288
Syne1,SYNE1,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000131018,ENSMUSG00000096054,ortholog_one2one,84.9153,ENSMMUG00000019048,ortholog_one2one,98.0903
Synm,SYNM,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000182253,ENSMUSG00000030554,ortholog_one2one,69.1374,ENSMMUG00000005220,ortholog_one2one,94.1853
Synpo2,SYNPO2,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000172403,ENSMUSG00000050315,ortholog_one2one,79.4607,ENSMMUG00000008702,ortholog_one2one,96.9865
Syt7,SYT7,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000011347,ENSMUSG00000024743,ortholog_one2one,97.9592,ENSMMUG00000005122,ortholog_one2one,95.6268
Sytl1,SYTL1,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000142765,ENSMUSG00000028860,ortholog_one2one,82.2064,ENSMMUG00000004768,ortholog_one2one,96.0854
Tacc2,TACC2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000138162,ENSMUSG00000030852,ortholog_one2one,59.9389,ENSMMUG00000013033,ortholog_one2one,90.1967
Tacc3,TACC3,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000013810,ENSMUSG00000037313,ortholog_one2one,38.1862,ENSMMUG00000011191,ortholog_one2one,88.7828
Tacr3,TACR3,Daneman,lung_only,FALSE,FALSE,FALSE,0,ENSG00000169836,ENSMUSG00000028172,ortholog_one2one,85.8064,ENSMMUG00000049998,ortholog_one2one,97.8495
Tada2a,TADA2A,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000277104,NA,NA,NA,NA,NA,NA
Tax1bp3,TAX1BP3,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000213977,ENSMUSG00000040158,ortholog_one2one,99.1936,ENSMMUG00000058688,ortholog_one2one,100
Tbc1d14,TBC1D14,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000132405,ENSMUSG00000029192,ortholog_one2one,90.6205,ENSMMUG00000017000,ortholog_one2one,98.8456
Tbc1d4,TBC1D4,Both,liver_only,TRUE,FALSE,TRUE,2,ENSG00000136111,ENSMUSG00000033083,ortholog_one2one,90.2157,ENSMMUG00000021197,ortholog_one2one,97.5347
Tbrg4,TBRG4,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000136270,ENSMUSG00000000384,ortholog_one2one,75.5943,ENSMMUG00000010823,ortholog_one2one,91.4422
Tbx1,TBX1,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000184058,ENSMUSG00000009097,ortholog_one2one,88.6905,ENSMMUG00000017140,ortholog_one2one,95.6349
Tbx2,TBX2,Daneman,liver_and_lung,TRUE,FALSE,TRUE,2,ENSG00000121068,ENSMUSG00000000093,ortholog_one2one,95.0843,ENSMMUG00000046656,ortholog_one2one,99.5787
Tbx3,TBX3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000135111,ENSMUSG00000018604,ortholog_one2one,93.7759,ENSMMUG00000015070,ortholog_one2one,99.3084
Tceal8,TCEAL8,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000180964,ENSMUSG00000051579,ortholog_one2one,72.6496,ENSMMUG00000052429,ortholog_one2one,96.5812
Tcf19,TCF19,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000233890,NA,NA,NA,NA,NA,NA
Tcf23,TCF23,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000163792,ENSMUSG00000006642,ortholog_one2one,77.1028,ENSMMUG00000056872,ortholog_one2one,97.1963
Tchp,TCHP,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000139437,NA,NA,NA,ENSMMUG00000031562,ortholog_one2one,94.3775
Tdg,TDG,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000139372,ENSMUSG00000034674,ortholog_one2one,88.0488,ENSMMUG00000021291,ortholog_one2one,97.8049
Tecrl,TECRL,Munji,NA,FALSE,FALSE,FALSE,0,ENSG00000205678,ENSMUSG00000049537,ortholog_one2one,82.0937,ENSMMUG00000005537,ortholog_one2one,97.7961
Tenc1,TENC1,Daneman,liver_and_lung,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA
Tes,TES,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000135269,ENSMUSG00000068113,ortholog_one2many,77.4347,ENSMMUG00000007097,ortholog_one2one,99.5249
Tes,TES,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000135269,ENSMUSG00000029552,ortholog_one2many,91.4489,ENSMMUG00000007097,ortholog_one2one,99.5249
Trf,TF,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000091513,ENSMUSG00000032554,ortholog_one2one,73.0659,ENSMMUG00000008916,ortholog_one2one,91.5473
Tfdp1,TFDP1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000198176,ENSMUSG00000038482,ortholog_one2one,94.8781,ENSMMUG00000007423,ortholog_one2one,100
Tfpi,TFPI,Daneman,lung_only,TRUE,FALSE,TRUE,2,ENSG00000003436,ENSMUSG00000027082,ortholog_one2one,59.2105,ENSMMUG00000009448,ortholog_one2one,93.75
Tfpi2,TFPI2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000105825,ENSMUSG00000029664,ortholog_one2one,52.3404,ENSMMUG00000020581,ortholog_one2one,93.1915
Tfrc,TFRC,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000072274,ENSMUSG00000022797,ortholog_one2one,76.5789,ENSMMUG00000002114,ortholog_one2one,94.6053
Tgfa,TGFA,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000163235,ENSMUSG00000029999,ortholog_one2one,91.875,ENSMMUG00000010591,ortholog_one2one,93.125
Tgfb2,TGFB2,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000092969,ENSMUSG00000039239,ortholog_one2one,95.8937,ENSMMUG00000004071,ortholog_one2one,99.7585
Tgfbi,TGFBI,Daneman,liver_and_lung,TRUE,FALSE,TRUE,2,ENSG00000120708,ENSMUSG00000035493,ortholog_one2one,90.6296,ENSMMUG00000000332,ortholog_one2one,89.4583
Tgfbr3,TGFBR3,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000069702,ENSMUSG00000029287,ortholog_one2one,81.4336,ENSMMUG00000001742,ortholog_one2one,98.0023
Tgif2,TGIF2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000118707,ENSMUSG00000062175,ortholog_one2one,93.6709,ENSMMUG00000008195,ortholog_one2one,99.1561
Tgm2,TGM2,Daneman,liver_only,TRUE,TRUE,TRUE,3,ENSG00000198959,ENSMUSG00000037820,ortholog_one2one,84.1339,ENSMMUG00000018925,ortholog_one2one,98.9811
Thbd,THBD,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000178726,ENSMUSG00000074743,ortholog_one2one,67.8261,ENSMMUG00000016814,ortholog_one2one,87.8261
Thra,THRA,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000126351,ENSMUSG00000058756,ortholog_one2one,99.2683,ENSMMUG00000002931,ortholog_one2one,89.512200000000007
Thrsp,THRSP,Daneman,liver_only,FALSE,FALSE,FALSE,0,ENSG00000151365,ENSMUSG00000035686,ortholog_one2one,84.9315,ENSMMUG00000017470,ortholog_one2one,92.4658
Thsd1,THSD1,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000136114,ENSMUSG00000031480,ortholog_one2one,78.6385,ENSMMUG00000009528,ortholog_one2one,96.1268
Tiam1,TIAM1,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000156299,ENSMUSG00000002489,ortholog_one2one,95.4745,ENSMMUG00000019571,ortholog_one2one,99.3086
Tie1,TIE1,Daneman,lung_only,TRUE,FALSE,TRUE,2,ENSG00000066056,ENSMUSG00000033191,ortholog_one2one,92.6186,ENSMMUG00000010660,ortholog_one2one,98.2425
Timm13,TIMM13,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000099800,ENSMUSG00000020219,ortholog_one2one,94.7368,NA,NA,NA
Timm22,TIMM22,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000277649,NA,NA,NA,NA,NA,NA
Timp3,TIMP3,Daneman,liver_only,TRUE,TRUE,TRUE,3,ENSG00000100234,ENSMUSG00000020044,ortholog_one2one,96.2085,ENSMMUG00000062825,ortholog_one2one,100
Tiprl,TIPRL,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000143155,ENSMUSG00000040843,ortholog_one2one,96.6912,ENSMMUG00000021166,ortholog_one2many,99.6324
Tiprl,TIPRL,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000143155,ENSMUSG00000040843,ortholog_one2one,96.6912,ENSMMUG00000051857,ortholog_one2many,52.9412
Tkt,TKT,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000163931,ENSMUSG00000021957,ortholog_one2one,94.703,ENSMMUG00000014433,ortholog_one2one,99.1974
Tm4sf1,TM4SF1,Daneman,liver_only,TRUE,TRUE,TRUE,3,ENSG00000169908,ENSMUSG00000027800,ortholog_one2one,77.2277,ENSMMUG00000052736,ortholog_one2one,98.0198
Tm7sf3,TM7SF3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000064115,ENSMUSG00000040234,ortholog_one2one,77.5439,ENSMMUG00000003217,ortholog_one2one,97.193
Tmc7,TMC7,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000170537,ENSMUSG00000042246,ortholog_one2one,91.0097,ENSMMUG00000006911,ortholog_one2one,97.787
Tmcc2,TMCC2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000133069,ENSMUSG00000042066,ortholog_one2one,94.2172,ENSMMUG00000010480,ortholog_one2one,99.1537
Tmcc3,TMCC3,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000057704,ENSMUSG00000020023,ortholog_one2one,93.9203,ENSMMUG00000018242,ortholog_one2one,94.7589
Tmeff1,TMEFF1,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000241697,ENSMUSG00000028347,ortholog_one2one,92.8947,ENSMMUG00000009775,ortholog_one2one,85.2632
Tmem123,TMEM123,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000152558,ENSMUSG00000050912,ortholog_one2one,50,ENSMMUG00000003403,ortholog_one2one,93.2692
Tmem14c,TMEM14C,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000284936,NA,NA,NA,NA,NA,NA
Tmem184a,TMEM184A,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000164855,ENSMUSG00000036687,ortholog_one2one,83.293,ENSMMUG00000013080,ortholog_one2one,96.368
Tmem2,TMEM2,Daneman,lung_only,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,NA,NA,NA
Tmem30a,TMEM30A,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000112697,ENSMUSG00000032328,ortholog_one2one,88.9197,ENSMMUG00000019273,ortholog_one2one,98.892
Tmem37,TMEM37,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000171227,ENSMUSG00000050777,ortholog_one2one,74.7368,ENSMMUG00000060725,ortholog_one2one,92.6316
Tmem44,TMEM44,Daneman,lung_only,TRUE,FALSE,TRUE,2,ENSG00000145014,ENSMUSG00000022537,ortholog_one2one,78.271,ENSMMUG00000010706,ortholog_one2one,95.7944
Tmem8,TMEM8A,Munji,NA,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,NA,NA,NA
Tmub1,TMUB1,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000164897,ENSMUSG00000028958,ortholog_one2one,56.9106,ENSMMUG00000020466,ortholog_one2one,98.374
Tnf,TNF,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000228978,NA,NA,NA,NA,NA,NA
Tnfaip1,TNFAIP1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000109079,ENSMUSG00000017615,ortholog_one2one,97.1519,ENSMMUG00000019145,ortholog_one2one,100
Tnfaip2,TNFAIP2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000185215,ENSMUSG00000021281,ortholog_one2one,72.3242,ENSMMUG00000021634,ortholog_one2one,83.6391
Tnfaip8l1,TNFAIP8L1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000185361,ENSMUSG00000044469,ortholog_one2one,81.7204,ENSMMUG00000010998,ortholog_one2one,98.9247
Tnfrsf19,TNFRSF19,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000127863,ENSMUSG00000060548,ortholog_one2one,70.7434,ENSMMUG00000004237,ortholog_one2one,92.3261
Tnfrsf21,TNFRSF21,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000146072,ENSMUSG00000023915,ortholog_one2one,89.0076,ENSMMUG00000011905,ortholog_one2one,98.7786
Tnfsf10,TNFSF10,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000121858,ENSMUSG00000039304,ortholog_one2one,64.4128,ENSMMUG00000019302,ortholog_one2one,96.0854
Tnrc6c,TNRC6C,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000078687,ENSMUSG00000025571,ortholog_one2one,88.9463,ENSMMUG00000011924,ortholog_one2one,97.5723
Tns1,TNS1,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000079308,ENSMUSG00000055322,ortholog_one2one,88.2001,ENSMMUG00000013785,ortholog_one2one,97.553
Tns3,TNS3,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000136205,ENSMUSG00000020422,ortholog_one2one,83.1834,ENSMMUG00000019393,ortholog_one2one,97.2318
Tob1,TOB1,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000141232,ENSMUSG00000037573,ortholog_one2one,96.8116,ENSMMUG00000022740,ortholog_one2one,100
Tomm20,TOMM20,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000173726,ENSMUSG00000093904,ortholog_one2one,99.3103,ENSMMUG00000058824,ortholog_one2one,100
Top1mt,TOP1MT,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000184428,ENSMUSG00000000934,ortholog_one2one,72.8785,ENSMMUG00000022933,ortholog_one2one,88.02
Top2a,TOP2A,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000131747,ENSMUSG00000020914,ortholog_one2one,89.5493,ENSMMUG00000008941,ortholog_one2one,98.3018
Tor3a,TOR3A,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000186283,ENSMUSG00000060519,ortholog_one2one,67.5063,ENSMMUG00000006261,ortholog_one2one,94.9622
Trp53i11,TP53I11,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000175274,ENSMUSG00000068735,ortholog_one2one,90.4762,ENSMMUG00000059728,ortholog_one2one,62.4339
Trp53inp1,TP53INP1,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000164938,ENSMUSG00000028211,ortholog_one2one,87.0833,ENSMMUG00000057219,ortholog_one2one,97.9167
Tpcn1,TPCN1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000186815,ENSMUSG00000032741,ortholog_one2one,90.9314,ENSMMUG00000004435,ortholog_one2one,98.8971
Tpd52,TPD52,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000076554,ENSMUSG00000027506,ortholog_one2one,85.0242,ENSMMUG00000022369,ortholog_one2one,98.5507
Tprn,TPRN,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000176058,ENSMUSG00000048707,ortholog_one2one,70.8861,ENSMMUG00000001677,ortholog_one2one,92.827
Trappc1,TRAPPC1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000170043,ENSMUSG00000049299,ortholog_one2one,98.6207,ENSMMUG00000055778,ortholog_one2one,100
Trim47,TRIM47,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000132481,ENSMUSG00000020773,ortholog_one2one,89.0282,ENSMMUG00000009377,ortholog_one2one,97.0219
Trim6,TRIM6,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000121236,ENSMUSG00000072244,ortholog_one2one,75.7752,ENSMMUG00000013490,ortholog_one2one,95.7364
Trip6,TRIP6,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000087077,ENSMUSG00000023348,ortholog_one2one,87.1849,ENSMMUG00000021252,ortholog_one2one,98.3193
Trpc1,TRPC1,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000144935,ENSMUSG00000032839,ortholog_one2one,99.7478,ENSMMUG00000012405,ortholog_one2one,99.8739
Trpm6,TRPM6,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000119121,ENSMUSG00000024727,ortholog_one2one,78.2394,ENSMMUG00000013102,ortholog_one2one,96.1919
Trrap,TRRAP,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000196367,ENSMUSG00000045482,ortholog_one2one,98.2701,ENSMMUG00000023318,ortholog_one2one,99.8967
Tsc22d1,TSC22D1,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000102804,ENSMUSG00000022010,ortholog_one2one,86.0205,ENSMMUG00000003753,ortholog_one2one,97.2041
Tsc22d3,TSC22D3,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000157514,ENSMUSG00000031431,ortholog_one2one,88.5,ENSMMUG00000057348,ortholog_one2one,99.5
Tsc22d4,TSC22D4,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000166925,ENSMUSG00000144223,ortholog_one2many,84.3038,ENSMMUG00000041566,ortholog_one2one,82.5316
Tsc22d4,TSC22D4,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000166925,ENSMUSG00000144222,ortholog_one2many,70.1266,ENSMMUG00000041566,ortholog_one2one,82.5316
Tspan18,TSPAN18,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000157570,ENSMUSG00000027217,ortholog_one2one,90.7258,ENSMMUG00000000368,ortholog_one2one,100
Tspan2,TSPAN2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000134198,ENSMUSG00000027858,ortholog_one2one,93.6652,ENSMMUG00000017421,ortholog_one2one,68.3258
Tspan4,TSPAN4,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000214063,ENSMUSG00000025511,ortholog_one2one,93.6975,ENSMMUG00000031282,ortholog_one2one,90.7563
Tspan5,TSPAN5,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000168785,ENSMUSG00000028152,ortholog_one2one,100,ENSMMUG00000011702,ortholog_one2one,100
Tspan6,TSPAN6,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000000003,ENSMUSG00000067377,ortholog_one2one,93.0612,NA,NA,NA
Tspan7,TSPAN7,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000156298,ENSMUSG00000058254,ortholog_one2one,98.3936,ENSMMUG00000006876,ortholog_one2one,99.1968
Tspyl1,TSPYL1,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000189241,ENSMUSG00000047514,ortholog_one2one,59.9542,ENSMMUG00000061148,ortholog_one2one,94.508
Tspyl4,TSPYL4,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000187189,ENSMUSG00000039485,ortholog_one2one,76.8116,ENSMMUG00000014643,ortholog_one2one,96.1353
Tsta3,TSTA3,Daneman,lung_only,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,NA,NA,NA
Ttll7,TTLL7,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000137941,ENSMUSG00000036745,ortholog_one2one,88.3878,ENSMMUG00000016591,ortholog_one2one,99.0981
Ttyh2,TTYH2,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000141540,ENSMUSG00000034714,ortholog_one2one,82.5843,ENSMMUG00000003981,ortholog_one2one,92.8839
Ttyh3,TTYH3,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000136295,ENSMUSG00000036565,ortholog_one2one,94.8375,ENSMMUG00000019005,ortholog_one2one,76.8642
Tubb5,TUBB,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000224156,NA,NA,NA,NA,NA,NA
Tubb6,TUBB6,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000176014,ENSMUSG00000001473,ortholog_one2one,97.3094,ENSMMUG00000007588,ortholog_one2one,99.7758
Txnip,TXNIP,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000265972,ENSMUSG00000038393,ortholog_one2one,96.4194,ENSMMUG00000007338,ortholog_one2one,99.2327
Txnl1,TXNL1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000091164,ENSMUSG00000024583,ortholog_one2one,98.6159,ENSMMUG00000012915,ortholog_one2one,96.5398
Tymp,TYMP,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000025708,ENSMUSG00000022615,ortholog_one2one,79.4606,ENSMMUG00000001764,ortholog_one2one,83.8174
Uap1,UAP1,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000117143,ENSMUSG00000026670,ortholog_one2one,93.4866,ENSMMUG00000019514,ortholog_one2one,98.8506
Ube2a,UBE2A,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000077721,ENSMUSG00000016308,ortholog_one2one,100,ENSMMUG00000022667,ortholog_one2one,100
Ube2b,UBE2B,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000119048,ENSMUSG00000020390,ortholog_one2one,100,ENSMMUG00000016641,ortholog_one2one,100
Ube2d3,UBE2D3,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000109332,ENSMUSG00000078578,ortholog_one2one,97.9592,ENSMMUG00000011201,ortholog_one2one,95.9184
Ube2e2,UBE2E2,Daneman,lung_only,TRUE,TRUE,TRUE,3,ENSG00000182247,ENSMUSG00000058317,ortholog_one2one,99.5025,ENSMMUG00000013069,ortholog_one2one,100
Ube2i,UBE2I,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000103275,ENSMUSG00000015120,ortholog_one2one,100,ENSMMUG00000044277,ortholog_one2one,100
Ube2l3,UBE2L3,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000185651,ENSMUSG00000038965,ortholog_one2many,100,NA,NA,NA
Ube2m,UBE2M,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000130725,ENSMUSG00000005575,ortholog_one2one,100,ENSMMUG00000060050,ortholog_one2one,100
Ube2n,UBE2N,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000177889,ENSMUSG00000074781,ortholog_one2one,100,ENSMMUG00000020634,ortholog_one2one,100
Ube3b,UBE3B,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000151148,ENSMUSG00000029577,ortholog_one2one,92.3221,ENSMMUG00000019650,ortholog_one2one,98.5955
Ube4b,UBE4B,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000130939,ENSMUSG00000028960,ortholog_one2one,87.7112,NA,NA,NA
Ubl3,UBL3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000122042,ENSMUSG00000001687,ortholog_one2one,99.1453,ENSMMUG00000003771,ortholog_one2one,100
Ubl4,UBL4A,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000102178,ENSMUSG00000015290,ortholog_one2one,89.8089,NA,NA,NA
Ubtd1,UBTD1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000165886,ENSMUSG00000025171,ortholog_one2one,98.6784,ENSMMUG00000063092,ortholog_one2one,100
Uchl1,UCHL1,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000154277,ENSMUSG00000029223,ortholog_one2one,95.5157,ENSMMUG00000013071,ortholog_one2one,99.1031
Ucp2,UCP2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000175567,ENSMUSG00000033685,ortholog_one2one,96.1165,ENSMMUG00000002605,ortholog_one2one,97.7346
Ufc1,UFC1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000143222,ENSMUSG00000062963,ortholog_one2one,97.006,ENSMMUG00000022632,ortholog_one2one,100
Uhrf1bp1,UHRF1BP1,Munji,NA,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,NA,NA,NA
Unc13b,UNC13B,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000198722,ENSMUSG00000028456,ortholog_one2one,73.1567,ENSMMUG00000016308,ortholog_one2one,29.7465
Unc13c,UNC13C,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000137766,ENSMUSG00000062151,ortholog_one2one,91.0117,ENSMMUG00000015038,ortholog_one2one,98.2385
Uqcrc1,UQCRC1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000010256,ENSMUSG00000025651,ortholog_one2one,88.75,ENSMMUG00000014705,ortholog_one2one,94.1667
Uqcrh,UQCRHL,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000233954,ENSMUSG00000063882,ortholog_one2many,86.8132,NA,NA,NA
Urod,UROD,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000126088,ENSMUSG00000028684,ortholog_one2one,92.9155,ENSMMUG00000016623,ortholog_one2one,98.6376
Usp18,USP18,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000184979,ENSMUSG00000030107,ortholog_one2one,70.1613,ENSMMUG00000003272,ortholog_one2one,93.2796
Usp3,USP3,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000140455,ENSMUSG00000032376,ortholog_one2one,96.5385,ENSMMUG00000012114,ortholog_one2one,93.8462
Usp33,USP33,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000077254,ENSMUSG00000025437,ortholog_one2one,92.4259,ENSMMUG00000018326,ortholog_one2one,97.9144
Usp42,USP42,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000106346,ENSMUSG00000051306,ortholog_one2one,69.3769,ENSMMUG00000020321,ortholog_one2one,96.3526
