GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set,dN_Human_Mouse_v2,dS_Human_Mouse_v2,dNdS_Human_Mouse_v2,dN_Human_Macaque_v2,dS_Human_Macaque_v2,dNdS_Human_Macaque_v2
NA,ENSG00000170545,ENSMUSG00000053559,ENSMMUG00000064406,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.84848484848484,96.25850340136054,0.20279995309810633,0.7289288284815971,0.2782163980543216,1.2675348069315902,9.999999,0.12675349336850833,Liver_Control,0.09721160618978132,0.3687215370786597,0.2636450448758112,0.00968874112451314,0.07445854639858031,0.1301226198084613
NA,ENSG00000170581,ENSMUSG00000040033,ENSMMUG00000000803,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,70.478245235526785,97.53521126760565,1.0635111295299593,2.0134882029727166,0.5281933750392925,0.0147699019165658,0.04646185473527516,0.31789307595919264,Liver_Control,0.19364571250805818,0.6549001246467336,0.2956873960170867,0.014789250216187256,0.046500339808037486,0.31804606756080017
NA,ENSG00000170584,ENSMUSG00000020328,ENSMMUG00000040145,Liver_Control,NA,ortholog_one2one,ortholog_one2many,NA,88.95833333333333,97.5,0.49578562757530115,3.1423962070766276,0.15777311163334515,0.48862106694704466,0.7950150568238536,0.614606054002453,Liver_Control,0.00252125998117952,0.57340625486068,0.004396987231665459,0,0.061595650297813595,0
NA,ENSG00000170604,ENSMUSG00000044030,NA,Liver_Control,NA,ortholog_one2one,NA,NA,87.46438746438747,NA,0.01738274523428201,0.5423820860733681,0.03204889261761246,NA,NA,NA,Liver_Control,0.017416893637108494,0.5430619812724291,0.032071649715377966,NA,NA,NA
NA,ENSG00000170606,ENSMUSG00000020361,ENSMMUG00000009396,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.39145907473308,98.65239793896156,0.3002962967963265,0.692408186679317,0.43369836257497374,0.00213403510776036,0.04476369998660122,0.04767334041643399,Liver_Control,0.020289025062356664,0.3859167048214577,0.05257358598079675,0.0021375248086441157,0.04476369998660122,0.04775129869255501
NA,ENSG00000170608,ENSMUSG00000040891,ENSMMUG00000015438,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.80414312617702,96.39126305792972,0.8415532392770835,1.3057650051315906,0.6444905752335387,0.00530548810841966,0.11025057554634247,0.04812208990409822,Liver_Control,0.05457282193488708,0.5498154502943206,0.09925661766266083,0.005322604545942831,0.11053286021735215,0.048154046999927855
NA,ENSG00000170619,ENSMUSG00000055041,ENSMMUG00000011549,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,79.55555555555556,72.22222222222223,0.1178909418583234,0.6548151772331756,0.18003697219794768,2.183671219683192,9.999999,0.21836714380503355,Liver_Control,0.11875751422224243,0.6548151772331756,0.18136035686288562,0.02085702488475023,0.07910201052242395,0.26367250019312277
NA,ENSG00000170632,ENSMUSG00000038525,ENSMMUG00000012435,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,72.57751937984496,87.20930232558139,1.6257664278841937,9.999999,0.16257665904608523,1.3197896134710685,2.694557920225442,0.48979819790277407,Liver_Control,0.12519622348626935,0.5424908065456162,0.2307803597326806,0.018459103874689665,0.07116178471503062,0.25939630306645156
NA,ENSG00000170633,ENSMUSG00000029474,ENSMMUG00000021563,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,62.6953125,78.1895937277263,0.3962824378397401,0.8135023945090945,0.48713124941552943,1.769911528413985,9.999999,0.17699117054051555,Liver_Control,0.08434101632241714,0.49243881837329173,0.17127207111946785,0.03581440320733997,0.11409877294311199,0.3138894686027563
NA,ENSG00000170634,ENSMUSG00000060923,ENSMMUG00000002152,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,48.747591522158,61.27167630057804,9.999999,9.999999,1,9.999999,9.999999,1,Liver_Control,0.1779950611389518,0.806512687868387,0.22069716176368254,0.23308890457636383,0.6988586728178863,0.33352795585482253
NA,ENSG00000170638,ENSMUSG00000015363,ENSMMUG00000014087,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.44973544973546,95.93280282935456,2.197318598974336,9.999999,0.21973188187062176,0.00634988763841409,0.12152344395983374,0.05225236737458559,Liver_Control,0.03768666788173426,0.6053688069314221,0.06225406306077398,0.00528267266839154,0.12178463818198386,0.043377167656380396
NA,ENSG00000170653,ENSMUSG00000099083,ENSMMUG00000022313,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.84175084175084,96.63299663299664,1.0652355102162412,9.999999,0.10652356167398028,1.0470214390730526,2.693422632117284,0.38873269519161763,Liver_Control,0.011386038660590727,0.25723891280187594,0.04426250498640614,0.0027751812270101267,0.03525810927053701,0.07871043809286653
NA,ENSG00000170677,ENSMUSG00000056153,ENSMMUG00000058184,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,79.962894248608535,97.57462686567165,1.454977168559827,9.999999,0.14549773140575584,0.00659845245867497,0.073737724928407,0.08948543591603215,Liver_Control,0.08949311652348668,0.856820744954016,0.10444788720456298,0.006615141947604144,0.073737724928407,0.08971177174271215
NA,ENSG00000170759,ENSMUSG00000006740,ENSMMUG00000015058,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.24896265560166,98.582295988935,0.01539652332457871,0.4339038427360348,0.03548372198663651,0.00380010078145855,0.04062489849369149,0.09354117603638236,Liver_Control,0.015413649712778242,0.4342373154556842,0.035495912405877225,0.003804341784371127,0.040654330667923316,0.09357777441833008
NA,ENSG00000170776,ENSMUSG00000066406,ENSMMUG00000011251,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,78.65589509425126,93.466528878172,1.396465237269143,9.999999,0.13964653769156807,2.483177049443504,9.999999,0.24831772977612335,Liver_Control,0.15909266379366047,0.48829221097260594,0.32581446154295884,0.029939297851217274,0.056687099499398534,0.5281501102651219
NA,ENSG00000170791,ENSMUSG00000042198,ENSMMUG00000046464,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,67.56756756756756,63.21138211382114,9.999999,9.999999,1,9.999999,9.999999,1,Liver_Control,0.0971177412315577,0.28877046544044827,0.33631466113900704,0.06993999624189684,0.06209599853995988,1.1263205019062412
NA,ENSG00000170832,ENSMUSG00000000804,ENSMMUG00000017113,Liver_Control,NA,ortholog_one2many,ortholog_one2many,NA,91.06957424714436,98.4423676012461,0.02151958620167174,0.3322921305320897,0.0647610467548932,0.00560793364073183,0.03960968641060058,0.14157985454868446,Liver_Control,0.021534215725918317,0.33245465789792705,0.06477339154180216,0.005611640754111924,0.03962817091450282,0.1416073622529527
NA,ENSG00000170852,ENSMUSG00000059486,ENSMMUG00000004944,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.82692307692308,98.98504273504274,0.0071298390375942,0.3588010249517558,0.01987128949409462,0,0.03679353559552466,0,Liver_Control,0.00714216887363426,0.35928411858651355,0.019878888334204137,0,0.03683248892923144,0
NA,ENSG00000170854,ENSMUSG00000022724,ENSMMUG00000017872,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.97281831187411,97.56795422031472,0.14653733047827502,0.46435984474990505,0.31556848020999123,0.01168110797585207,0.05893527326490277,0.19820232144080724,Liver_Control,0.1469226853277253,0.46516182009845014,0.315852847287917,0.01170852024464691,0.05901347622712929,0.19840417804881566
NA,ENSG00000170855,ENSMUSG00000029535,ENSMMUG00000050265,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.2077922077922,97.83549783549785,0.00636951288871485,0.4592890559655407,0.01386820087695001,0.00636951288871485,0.05988149627260812,0.10636863280299316,Liver_Control,0.006493597763405556,0.4592890559655407,0.014138368156311467,0.006493597763405556,0.05988149627260812,0.1084408067200544
NA,ENSG00000170860,ENSMUSG00000034192,ENSMMUG00000038627,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.93851132686083,96.11650485436893,0,0.4047930036165088,0,0.03252675503079676,0.04654699677935153,0.6987938488273379,Liver_Control,0,0.40479300361650883,0,0.03299851167497056,0.046546996779351535,0.708928909665099
NA,ENSG00000170871,ENSMUSG00000029190,ENSMMUG00000016999,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.0952380952381,97.0401691331924,1.7780458202093326,9.999999,0.1778045998013932,0.07081097264157,0.13656341748654832,0.51852080114021,Liver_Control,0.0614106404707917,0.34059693514319633,0.18030297437929962,0.0036542731528107428,0.038711015173098856,0.0943987941538195
NA,ENSG00000170873,ENSMUSG00000022353,ENSMMUG00000015494,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90,93.45833333333331,0.01784877430590497,0.4206681373562007,0.04242958456059991,0.536552677877931,0.8618735626758786,0.6225422162992025,Liver_Control,0.017875021580115908,0.42106915087107805,0.04245151073912047,0.0018910223217366692,0.048085634623775304,0.03932613838898319
NA,ENSG00000170876,ENSMUSG00000030095,ENSMMUG00000023124,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.78304239401496,95.67747298420616,0.03741618560671762,0.5043493016321474,0.07418704751971189,0.01386810013480432,0.11823319352340234,0.11729447307924874,Liver_Control,0.037553225932392506,0.5043493016321474,0.07445876461187678,0.01392014011739946,0.11823319352340234,0.11773462005527402
NA,ENSG00000170899,NA,ENSMMUG00000014899,Liver_Control,NA,NA,ortholog_one2one,NA,NA,98.05680119581464,NA,NA,NA,0.00953544989830316,0.03814052691300767,0.25000834204655775,Liver_Control,NA,NA,NA,0.009581131489082106,0.038300872970310824,0.2501543893401329
NA,ENSG00000170917,ENSMUSG00000050174,ENSMMUG00000007420,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,75.39432176656152,96.52996845425868,1.967824339125838,9.999999,0.19678245359082913,0.026161398156650532,0.06292644033158012,0.4157457186327006,Liver_Control,0.17878967036655044,0.677963634169612,0.26371572361036266,0.026256584900979447,0.06301570559915359,0.4166673157323516
NA,ENSG00000170949,ENSMUSG00000067942,ENSMMUG00000001106,Liver_Control,NA,ortholog_one2many,ortholog_one2one,NA,61.2942612942613,55.594243268337976,1.908126972659209,9.999999,0.19081271634719252,2.2350265758539845,9.999999,0.2235026799356664,Liver_Control,0.19402289068760625,0.6559708194856103,0.2957797586785222,0.011183622824480155,0.0827569607635677,0.13513815298789403
NA,ENSG00000170955,ENSMUSG00000037060,ENSMMUG00000057794,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,70.60810810810811,86.48648648648648,0.4927438154713683,1.1241561953672878,0.4383232663770336,0.43684775679121296,0.6605718362450365,0.661317562786867,Liver_Control,0.13091951372808727,0.5466696621872096,0.23948560306837235,0.025043905985488106,0.028953278286459404,0.8649765231317659
NA,ENSG00000170989,ENSMUSG00000045092,ENSMMUG00000042059,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.07658833768494,97.911227154047,0.03036879912551755,0.4855968618683548,0.06253911734246448,0.00859899869333413,0.04614752978361983,0.18633713946670152,Liver_Control,0.030458934579953453,0.48240899500650425,0.06313923433277355,0.008623840350940482,0.04625010235251878,0.18646100034999874
NA,ENSG00000171045,NA,ENSMMUG00000001432,Liver_Control,NA,NA,ortholog_one2one,NA,NA,78.06315789473685,NA,NA,NA,2.7577085511069637,9.999999,0.2757708826877846,Liver_Control,NA,NA,NA,0.06560787910563684,0.18448617471663248,0.3556249090557024
NA,ENSG00000171051,ENSMUSG00000045551,ENSMMUG00000013049,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,75.06849315068493,93.1067044381492,2.1060759418261026,9.999999,0.21060761524337177,0.5067828580851667,0.54315124231838,0.9330418833657104,Liver_Control,0.15216385941510738,0.7112893219603194,0.21392681531580215,0.05868808053980841,0.08671309750117442,0.676807566919329
NA,ENSG00000171055,ENSMUSG00000056121,ENSMMUG00000013963,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.739282589676293,97.73716275021758,1.377547249258186,9.999999,0.13775473870129246,1.36816609278006,1.976027325936105,0.6923821724640967,Liver_Control,0.044785605436037684,0.5310479730116774,0.0843343873097749,0.009255022480243529,0.04403787406566107,0.21016051924859416
NA,ENSG00000171067,ENSMUSG00000035372,ENSMMUG00000019253,Liver_Control,NA,ortholog_one2one,ortholog_one2many,NA,60.586080586080584,77.14884696016772,1.4015214761584398,9.999999,0.14015216163106017,1.6717552444864776,9.999999,0.16717554116620187,Liver_Control,0.334607400421847,0.6047641099798804,0.5532858099548581,0.09312367889993148,0.13508315931274714,0.6893803740874148
NA,ENSG00000171097,ENSMUSG00000039648,ENSMMUG00000021848,Liver_Control,NA,ortholog_one2one,ortholog_one2many,NA,68.79432624113475,83.25330132052821,1.7893834871151515,9.999999,0.1789383666053518,2.6031874111716693,9.999999,0.2603187671490436,Liver_Control,0.11042160661683585,0.4293149537208534,0.2572041939369145,0.12422564975555958,0.2721790646405011,0.456411480139514
NA,ENSG00000171100,ENSMUSG00000031337,ENSMMUG00000022371,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.69897684437264,96.2843295638126,1.521702949162533,9.999999,0.15217031013328428,1.4658706056199238,2.4750334737347437,0.5922629415625533,Liver_Control,0.04163486735726346,0.40280539779262714,0.10336223790798847,0.0019116742506395013,0.03324174424391139,0.05750824134295079
NA,ENSG00000171103,NA,ENSMMUG00000020563,Liver_Control,NA,NA,ortholog_one2one,NA,NA,93.52617079889806,NA,NA,NA,0.05391802714313994,0.08034267013793203,0.6711007619061409,Liver_Control,NA,NA,NA,0.050965325876125844,0.07402768437852075,0.6884630568143708
NA,ENSG00000171119,ENSMUSG00000039481,ENSMMUG00000058031,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.32323232323232,97.47474747474747,0.46729351342952224,1.091876618436856,0.427972818117953,0.01132511537003659,0.07119693292439072,0.15906746126358515,Liver_Control,0.07510362695818101,0.6491251706277339,0.11569976078042445,0.011419701171733418,0.07119693292439072,0.160395970762685
NA,ENSG00000171130,ENSMUSG00000039347,ENSMMUG00000056441,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,44.326241134751776,36.87943262411348,0.533074663117343,1.550638025371866,0.3437776285600269,9.999999,2.5459761484065195,3.9277661757588818,Liver_Control,0.3945599315158071,1.2977810111878045,0.3040265870084529,0.06061567935659722,0.10916732060790824,0.5552548053671488
NA,ENSG00000171132,ENSMUSG00000045038,ENSMMUG00000014425,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.10207768744354,97.92231255645888,0.01084416917258789,0.3742638581297839,0.02897466302724707,0.4279732583817545,0.6023671244991158,0.7104857502600687,Liver_Control,0.010864536024894178,0.3742638581297839,0.029029081459227276,5.29909108050397e-4,0.07216687640271205,0.007342830041490931
NA,ENSG00000171135,ENSMUSG00000051256,ENSMMUG00000018280,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.7536231884058,98.3695652173913,0.01049015577959225,0.29782727183238944,0.03522228073692284,0.00277009018780767,0.05105731968970065,0.0542545163875193,Liver_Control,0.010569210069773755,0.29782727183238944,0.0354877174435586,0.002793303354319888,0.05105731968970065,0.05470916552800082
NA,ENSG00000171148,ENSMUSG00000048930,ENSMMUG00000006114,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.37721324095456,92.0086393088553,0.00351395513486502,0.4505071285572658,0.00779999896143342,2.9326602304003995,9.999999,0.29326605236664516,Liver_Control,0.003523045483288821,0.45115387212400393,0.007808966521117386,0,0.06336296066948333,0
NA,ENSG00000171159,ENSMUSG00000039195,ENSMMUG00000032017,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.47619047619048,98.8095238095238,0.03492205452101554,0.3220237831937551,0.10844557558658226,0,0.03495610142069669,0,Liver_Control,0.03539031724835021,0.324915727812383,0.10892152708835857,0,0.03537408076480963,0
NA,ENSG00000171161,ENSMUSG00000049755,ENSMMUG00000037875,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,73.33333333333333,96.54157468727006,1.9069708581009148,9.999999,0.19069710487980196,0.01228755283954304,0.0946605995689093,0.1298064125465229,Liver_Control,0.13669146762136541,1.0105281222360074,0.1352673563590755,0.0123175954320281,0.09478335741194016,0.12995525552544326
NA,ENSG00000171163,ENSMUSG00000037243,ENSMMUG00000000634,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,78.82797731568998,97.07936507936508,1.863751733012992,9.999999,0.1863751919388184,1.8722404337896987,9.999999,0.18722406210137607,Liver_Control,0.14633206933785511,0.5270010834076786,0.2776693899595938,0.010915768586625983,0.04071857969894015,0.26807832363833917
NA,ENSG00000171174,ENSMUSG00000029136,ENSMMUG00000014458,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.69958847736625,97.31682146542828,1.730457691701726,9.999999,0.17304578647475125,0.0156486177293638,0.05267777667353163,0.29706298780120266,Liver_Control,0.08142500107452298,0.4150541890168185,0.19617920558133084,0.015722877550384276,0.052677776673531636,0.29847268702751384
NA,ENSG00000171202,ENSMUSG00000030615,ENSMMUG00000057373,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,79.52622673434855,94.5578231292517,2.348884820664898,9.999999,0.23488850555534033,0.05312556612520484,0.06671218734508913,0.7963397429977321,Liver_Control,0.18026932159480252,0.476471844591533,0.37834202301993886,0.05353228359863561,0.06671218734508913,0.8024363422791634
NA,ENSG00000171204,ENSMUSG00000030614,ENSMMUG00000016540,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,72.15007215007215,94.94949494949496,0.30484024238211826,0.5074242623579887,0.6007600838113905,0.04932144227330837,0.05318508364016781,0.9273547938177642,Liver_Control,0.3066564495065782,0.5092149370562871,0.6022141677133901,0.04956250573478184,0.05337539345340064,0.9285646911071928
NA,ENSG00000171206,ENSMUSG00000025034,ENSMMUG00000004394,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.9951690821256,99.03381642512078,0.01165262408069459,0.25352955602937904,0.04596160015104625,0.00260061862169935,0.02457966826061306,0.1058036501601871,Liver_Control,0.011675360944659626,0.2538680939787656,0.04598987120309886,0.0026057210335394283,0.02461596175108291,0.10585493509815017
NA,ENSG00000171222,ENSMUSG00000046229,ENSMMUG00000009306,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,64.07407407407408,94.25925925925924,1.342769037748877,9.999999,0.13427691720257942,0.03268590925119638,0.12056935966112922,0.27109631620390956,Liver_Control,0.15994974639012516,0.522920109593576,0.3058779791705492,0.03295855943016568,0.12056935966112922,0.2733576716571989
NA,ENSG00000171234,NA,ENSMMUG00000012355,Liver_Control,NA,NA,ortholog_one2one,NA,NA,94.27672955974845,NA,NA,NA,0.05149908008644064,0.06951945883889948,0.7407865502201584,Liver_Control,NA,NA,NA,0.05160856069575194,0.06963322542915569,0.7411485017056706
NA,ENSG00000171236,ENSMUSG00000037095,ENSMMUG00000023701,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,67.71428571428571,86.02430555555556,2.27445674610964,9.999999,0.22744569735553372,9.999999,9.999999,1,Liver_Control,0.283777703407491,0.9149053276638587,0.3101716591071732,0.03414617310458411,0.0826242575197492,0.4132705591505297
