GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set
SPARCL1,ENSG00000152583,ENSMUSG00000029309,ENSMMUG00000019047,Munji,NA,ortholog_one2one,ortholog_one2one,2,71.92288680177954,93.55948869223205,1.3595698398608138,9.999999,0.13595699758178112,0.607264164144936,0.9426233385340705,0.6442278048083644,BBB
SPOCK2,ENSG00000107742,ENSMUSG00000058297,ENSMMUG00000002122,Munji,NA,ortholog_one2one,ortholog_one2one,2,89.56862745098039,97.09803921568627,0.40142632770678033,0.7459083156572276,0.5381711388390669,0.008199665075523428,0.09353914495784804,0.08766025260567091,BBB
SPRED2,ENSG00000198369,ENSMUSG00000045671,ENSMMUG00000044784,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,77.66497461928934,94.14483821263482,2.2243683626349426,9.999999,0.2224368585071801,2.4237027353303158,9.999999,0.24237029777006133,BBB
SPRY4,ENSG00000187678,ENSMUSG00000024427,ENSMMUG00000014175,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,82.14654282765738,90.40247678018576,9.999999,9.999999,1,9.999999,2.046130694878464,4.887272853601359,BBB
SPSB1,ENSG00000171621,ENSMUSG00000039911,ENSMMUG00000002052,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.68613138686132,97.32360097323601,0.007623046841188664,0.5023944574750846,0.015173429419385497,0.0018993375166078692,0.08696147810039323,0.02184113653651525,BBB
SRF,ENSG00000112658,ENSMUSG00000015605,ENSMMUG00000000033,Munji,NA,ortholog_one2one,ortholog_one2one,1,94.49901768172889,98.95219384413883,1.2881129868293333,1.6031149111976006,0.8035063349682485,0.0026675914549435815,0.03005129442564297,0.0887679384841176,BBB
SRGAP2,ENSG00000266028,ENSMUSG00000026425,ENSMMUG00000022614,Munji,NA,ortholog_one2many,ortholog_one2many,2,91.75995024875621,98.53855721393035,0.008771211355409984,0.3329787419249537,0.026341655640547853,3.6274257935620834e-4,0.051108502279828334,0.007097499695258664,BBB
SRM,ENSG00000116649,ENSMUSG00000006442,ENSMMUG00000021570,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.88888888888889,84.4400396432111,0.02598955361271818,0.4465140212133073,0.05820545913003375,9.999999,9.999999,1,BBB
SRP9,ENSG00000143742,ENSMUSG00000026511,ENSMMUG00000000134,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.50574712643679,65.29209621993127,0.03744183925663785,0.5669132620298878,0.0660450932521383,0.46406627200655837,0.64538072945883,0.7190581478868932,BBB
SRPK2,ENSG00000135250,ENSMUSG00000062604,ENSMMUG00000022732,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,85.3278312700596,77.54880694143166,2.130673379888375,9.999999,0.21306735929557338,2.8988102983707007,9.999999,0.28988105882517595,BBB
SSBP4,ENSG00000130511,ENSMUSG00000070003,ENSMMUG00000021182,Munji,NA,ortholog_one2one,ortholog_one2one,1,80.44788975021532,89.83739837398375,2.3263427145313873,9.999999,0.23263429471656819,0.03067510162191006,0.14173549833758492,0.21642497455964246,BBB
SSR2,ENSG00000163479,ENSMUSG00000041355,ENSMMUG00000013495,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,84.94623655913979,97.14795008912655,0.6098233350214761,1.2852272349614604,0.4744867821290471,2.4334303522859573,9.999999,0.24334305956290167,BBB
SSR4,ENSG00000180879,ENSMUSG00000002014,ENSMMUG00000003375,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,86.59003831417624,96.74329501915709,0.022805826929720534,0.651583368690724,0.03500062774092288,0.0046537361126579,0.09494427363384218,0.049015448057513074,BBB
ST3GAL6,ENSG00000064225,ENSMUSG00000022747,ENSMMUG00000017436,Munji,NA,ortholog_one2one,ortholog_one2one,1,81.41414141414141,83.54537743850722,0.14900101123039194,0.43182019031774255,0.34505336844197537,9.999999,9.999999,1,BBB
ST6GAL1,ENSG00000073849,ENSMUSG00000022885,ENSMMUG00000014905,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,81.81818181818181,97.7067977067977,1.9373583225987487,9.999999,0.19373585163346002,0.01139991622322579,0.04829889760348019,0.2360284973130394,BBB
ST6GALNAC2,ENSG00000070731,ENSMUSG00000057286,ENSMMUG00000022273,Both,liver_only,ortholog_one2one,ortholog_one2one,1,79.28888888888889,86.66085440278988,2.6769161833616173,9.999999,0.2676916451053262,0.13734539863239337,0.19854565863615456,0.6917572490672591,BBB
ST6GALNAC3,ENSG00000184005,ENSMUSG00000052544,ENSMMUG00000005990,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,83.44226579520698,97.82135076252723,0.08301215695961181,0.6356482795881768,0.13059448066687704,0.006268444469683989,0.06907032050206796,0.09075452993585446,BBB
ST8SIA4,ENSG00000113532,ENSMUSG00000040710,ENSMMUG00000013109,Munji,NA,ortholog_one2one,ortholog_one2one,1,91.75925925925925,98.88888888888889,0.01161470685834599,0.331972464031857,0.03498695860880621,0.0014641298895441798,0.04152544843316582,0.035258617180273455,BBB
STAB1,ENSG00000010327,ENSMUSG00000042286,ENSMMUG00000017351,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,81.66407867494824,96.15334801191555,1.0749594012731052,1.532722651857136,0.7013398020643995,2.3591252404307044,9.999999,0.23591254763432518,BBB
STARD10,ENSG00000214530,ENSMUSG00000030688,ENSMMUG00000039301,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,72.96803652968036,78.04878048780488,2.8108208637789946,9.999999,0.28108211448611087,3.3098605200132196,9.999999,0.33098608509993044,BBB
STARD3,ENSG00000131748,ENSMUSG00000018167,ENSMMUG00000001343,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,74.08880053015241,89.9338721528288,1.8088366499937245,2.0521484811957995,0.8814355620796523,1.2506020030936424,1.78846531982809,0.69925985660927,BBB
STAT1,ENSG00000115415,ENSMUSG00000026104,ENSMMUG00000005613,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,81.45363408521304,87.59873617693523,0.3945533821627641,1.4084174545251695,0.28013951466952164,2.0016896677318403,9.999999,0.2001689867900827,BBB
STAT3,ENSG00000168610,ENSMUSG00000004040,ENSMMUG00000010707,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,87.75425487754255,83.84955752212389,0.4443597800004565,1.123846571020744,0.3953918545988557,9.999999,9.999999,1,BBB
STEAP3,ENSG00000115107,ENSMUSG00000026389,ENSMMUG00000039972,Munji,NA,ortholog_one2one,ortholog_one2one,1,80.07590132827325,97.12758851035404,9.999999,9.999999,1,0.01179768428739128,0.06898386874892476,0.1710209140390545,BBB
STK11IP,ENSG00000144589,ENSMUSG00000026213,ENSMMUG00000002519,Munji,NA,ortholog_one2one,ortholog_one2one,1,78.37920489296636,88.99619549312263,0.8276194984588634,1.8743909325597872,0.4415404940785825,0.4937284569436581,0.664929765879613,0.742527229609764,BBB
STMN2,ENSG00000104435,ENSMUSG00000027500,ENSMMUG00000000507,Daneman,liver_only,ortholog_one2one,ortholog_one2one,0,82.80141843971631,89.71631205673759,0.08450011253535061,0.44064089051976474,0.19176638926014608,0.08391432789381345,0.18040407245988196,0.46514652773414644,BBB
STOM,ENSG00000148175,ENSMUSG00000026880,ENSMMUG00000013024,Daneman,liver_only,ortholog_one2one,ortholog_one2many,2,83.62573099415205,98.03921568627452,0.07224726760655174,0.6376273911758146,0.11330640528683127,0.0045544932303366505,0.05927935372950362,0.07683102030968765,BBB
STOM,ENSG00000148175,ENSMUSG00000026880,ENSMMUG00000062333,Daneman,liver_only,ortholog_one2one,ortholog_one2many,2,83.62573099415205,74.8558246828143,0.07224726760655174,0.6376273911758146,0.11330640528683127,0.4720819384192388,0.7209670570149502,0.654789887867858,BBB
STRA6,ENSG00000288257,NA,NA,Munji,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
STX12,ENSG00000117758,ENSMUSG00000028879,NA,Daneman,liver_only,ortholog_one2one,NA,2,90.01203369434417,NA,0.039198782005142735,0.35039457201261837,0.11187040307157245,NA,NA,NA,BBB
STX3,ENSG00000166900,ENSMUSG00000041488,ENSMMUG00000062571,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,91.72413793103448,83.67748279252704,0.00936552207410128,0.37090874068112106,0.02525020590483479,0.008402761797212256,0.07242384205358918,0.11602203858495563,BBB
STX6,ENSG00000135823,ENSMUSG00000026470,ENSMMUG00000020021,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,90.88541666666667,98.69791666666667,0.031951116329196366,0.2958231484788279,0.10800749195421099,0.0020387388083280395,0.045822588299684955,0.04449200457631191,BBB
STXBP6,ENSG00000168952,ENSMUSG00000046314,ENSMMUG00000015442,Daneman,liver_only,ortholog_one2one,ortholog_one2one,3,92.8909952606635,98.26224328593997,0.0060887204494461805,0.2820308166852832,0.021588848059255008,0,0.053316917117315434,0,BBB
SUGP2,ENSG00000064607,ENSMUSG00000036054,ENSMMUG00000019665,Munji,NA,ortholog_one2one,ortholog_one2one,1,74.49380477485646,96.08735213830755,2.190605695270555,9.999999,0.21906059143311463,2.229431526459083,9.999999,0.22294317494022578,BBB
SULF2,ENSG00000196562,ENSMUSG00000006800,ENSMMUG00000012029,Daneman,liver_only,ortholog_one2one,ortholog_one2one,3,87.30520714557203,89.07563025210084,0.4220827081758076,0.973263912622296,0.43367754902015915,2.1722950720095047,9.999999,0.21722952892390335,BBB
SURF6,ENSG00000281309,NA,NA,Munji,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
SYCP3,ENSG00000139351,ENSMUSG00000096626,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.976090014064695,98.31223628691983,1.3028605237751985,9.999999,0.1302860654061264,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000101399,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,47.83216783216783,98.31223628691983,1.3264477373921189,9.999999,0.1326447870036906,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000095135,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.835443037974684,98.31223628691983,1.3412038847667347,9.999999,0.13412040188871366,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000099792,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.554149085794656,98.31223628691983,1.3101225271408283,9.999999,0.1310122658153094,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000054727,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,48.95489548954895,98.31223628691983,9.999999,9.999999,1,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000095606,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.413502109704645,98.31223628691983,1.3086423521194408,9.999999,0.1308642482983689,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000095153,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.76966292134831,98.31223628691983,1.310852953879956,9.999999,0.13108530849652644,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000096457,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.06741573033708,98.31223628691983,2.002135760632189,9.999999,0.20021359608457848,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000073177,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,54.061624649859944,98.31223628691983,2.5424418925220795,9.999999,0.2542442146766294,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000101146,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.27285513361463,98.31223628691983,1.3114848343504066,9.999999,0.1311484965498903,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000100535,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.27285513361463,98.31223628691983,1.3114848343504066,9.999999,0.1311484965498903,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000101158,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.27285513361463,98.31223628691983,1.3114848343504066,9.999999,0.1311484965498903,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000020059,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,77.17250324254215,98.31223628691983,1.579325088592189,9.999999,0.15793252465247135,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000100667,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.976090014064695,98.31223628691983,1.3028605237751985,9.999999,0.1302860654061264,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000103371,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.554149085794656,98.31223628691983,1.3354308433111866,9.999999,0.1335430976854284,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000104191,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.554149085794656,98.31223628691983,1.3354308433111866,9.999999,0.1335430976854284,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000094789,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.976090014064695,98.31223628691983,1.3009158832445502,9.999999,0.13009160133361514,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000102045,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,47.69230769230769,98.31223628691983,1.2944496607219387,9.999999,0.12944497901669175,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000094759,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.06741573033708,98.31223628691983,2.002135760632189,9.999999,0.20021359608457848,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000096650,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.27285513361463,98.31223628691983,1.3114848343504066,9.999999,0.1311484965498903,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000101471,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.413502109704645,98.31223628691983,1.3091708703143823,9.999999,0.13091710012314822,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000100045,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.27285513361463,98.31223628691983,1.3114848343504066,9.999999,0.1311484965498903,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000101396,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,48.04845222072678,98.31223628691983,1.3702003428919287,9.999999,0.13702004799119766,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000073255,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.06741573033708,98.31223628691983,2.002135760632189,9.999999,0.20021359608457848,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000095578,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.554149085794656,98.31223628691983,1.3101225271408283,9.999999,0.1310122658153094,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000102668,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.27285513361463,98.31223628691983,1.3229748090446234,9.999999,0.13229749413421174,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000095979,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.554149085794656,98.31223628691983,1.3105347361482913,9.999999,0.1310534867201778,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000101155,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.27285513361463,98.31223628691983,1.3114848343504066,9.999999,0.1311484965498903,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000101243,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,45.945945945945944,98.31223628691983,1.388666116043266,9.999999,0.13886662549098913,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000081218,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,45.14767932489451,98.31223628691983,1.916696448319701,9.999999,0.1916696639989365,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000093993,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.413502109704645,98.31223628691983,1.3086423521194408,9.999999,0.1308642482983689,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000103528,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.413502109704645,98.31223628691983,1.3101225271408283,9.999999,0.1310122658153094,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000079655,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,45.08426966292135,98.31223628691983,2.0472968839469496,9.999999,0.20472970886766584,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000101928,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.132208157524616,98.31223628691983,1.334954283329575,9.999999,0.13349544168250166,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000099740,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.413502109704645,98.31223628691983,1.3101225271408283,9.999999,0.1310122658153094,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000096769,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.69479606188467,98.31223628691983,1.3188617697390548,9.999999,0.13188619016252448,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000073245,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.06741573033708,98.31223628691983,2.002135760632189,9.999999,0.20021359608457848,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000095887,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.06741573033708,98.31223628691983,2.002135760632189,9.999999,0.20021359608457848,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000100231,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,47.67932489451477,98.31223628691983,1.8188050494540153,9.999999,0.18188052313345382,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000096178,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.976090014064695,98.31223628691983,1.3028605237751985,9.999999,0.1302860654061264,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
SYCP3,ENSG00000139351,ENSMUSG00000094647,ENSMMUG00000063989,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,46.976090014064695,98.31223628691983,1.298284070546166,9.999999,0.1298284200374586,0.0058890563929678025,0.06889812995975737,0.08547483649276888,BBB
